CODIGO;TITULO
03049400;03049400 - - - Abadejo de Alaska (Theraga chalcogramma)
03049500;03049500 - - - Pescados de las familias Bregmacerotidae, Euclichthyidae
03049600;03049600 -  - - Cazones y demas escualos
03049700;03049700 -  - - Rayas (Rajidae)
03049900;03049900 - - - Los demas
0305;"0305 - PESCADO SECO, SALADO O EN SALMUERA; PESCADO AHUMADO, INCLUSO"
03051000;"03051000 - - HARINA, POLVO Y ""PELLETS"" DE PESCADO, APTOS PARA LA ALIMEN"
03052000;03052000 - - HIGADOS, HUEVAS Y LECHAS, SECOS, AHUMADOS, SALADOS O EN SA
03053000;03053000 - --De pargo, corvina y baz
03053010;03053010 - --De pargo, corvina y baz
03053090;03053090 - --Otros
03053100;03053100 - - - Tilapias (Oreochromis spp.), bagres o pez gato (Pangasiu
03053200;03053200 - - - Pescados de las familias Bregmacerotidae, Euclichthyidae
03053900;03053900 - - - Los demas
03054000;03054000 - - PESCADO AHUMADO, INCLUIDOS LOS FILETES:
03054100;03054100 - - - Salmones del Pacífico (Oncorhynchus nerka, Oncorhynchus 
03054200;03054200 - - - ARENQUES (CLUPEA HARENGUS, CLUPEA PALLASII)
03054300;03054300 - - - Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus
03054400;03054400 - - - Tilapias (Oreochromis spp.), bagres o pez gato (Pangasiu
03054900;03054900 - - - Los demás
03055000;03055000 - - PESCADO SECO, INCLUSO SALADO, SIN AHUMAR:
03055100;03055100 - - - Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus)
03055200;03055200 -  - - Tilapias (Oreochromis spp.), bagres o peces gato (Panga
03055300;03055300 -  - - Pescados de las familias Bregmacerotidae, Euclichthyida
03055400;03055400 -  - - Arenques (Clupea harengus, Clupea pallasii), anchoas (E
03055900;03055900 - ---De pargo, corvina, baz y carne de tibur¢n
03055910;03055910 - ---De Pargo, corvina, baz y carne de tibur¢n
03055990;03055990 - ---Otros
03056000;03056000 - - PESCADO SALADO SIN SECAR NI AHUMAR Y PESCADO EN SALMUERA:
03056100;03056100 - - - ARENQUES (CLUPEA HARENGUS, CLUPEA PALLASII)
03056200;03056200 - - - BACALAOS (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS)
03056300;03056300 - - - ANCHOAS (ENGRAULIS SPP.)
03056400;03056400 - - - Tilapias (Oreochromis spp.), bagres o pez gato (Pangasiu
03056900;03056900 - - - Los demás
03057100;03057100 - - - Aletas de tiburon
03057200;03057200 - - - Cabezas, colas y vejigas natatorias, de pescado
03057900;03057900 - - - Los demas
0306;0306 - CRUSTACEOS, INCLUSO PELADOS, VIVOS, FRESCOS, REFRIGERADOS, C
03061000;03061000 - - CONGELADOS:
03061100;03061100 - - - LANGOSTAS (PALINURUS SPP., PANULIRUS SPP., JASUS SPP.):
03061110;03061110 - - - - SIN PELAR:
03061111;03061111 - - - - - ENTERAS
03061112;03061112 - - - - - CABEZAS
03061113;03061113 - - - - - COLAS
03061114;03061114 - - - - - Enteras, cabezas y colas, ahumadas, incluso cocidas 
03061120;03061120 - - - - PELADAS
03061121;03061121 - - - - - Ahumadas, incluso cocidas antes o durante el ahumado
03061129;03061129 - - - - - Las demas
03061200;03061200 - - - BOGAVANTES (HOMARUS SPP.)
03061210;03061210 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03061290;03061290 - - - - Otros
03061300;03061300 - - - CAMARONES, LANGOSTINOS Y DEMAS DECAPODOS NATANTIA:
03061310;03061310 - - - - CAMARONES:
03061311;03061311 - - - - - CULTIVADOS
03061319;03061319 - - - - - Los demás
03061390;03061390 - - - - OTROS
03061400;03061400 - - - CANGREJOS (EXCEPTO MACRUROS)
03061410;03061410 - - - - Ahumados, incluso pelados cocidos antes o durante el a
03061490;03061490 - - - - Otros
03061510;03061510 - - - - Ahumadas, incluso peladas o cocidas antes o durante el
03061590;03061590 - - - - Otras
03061610;03061610 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03061690;03061690 - - - - Otros
03061711;03061711 - - - - - Cultivados, sin ahumar
03061712;03061712 - - - - - Cultivados, ahumados, incluso pelados o cocidos ante
03061713;03061713 - - - - - Los demas, ahumados, incluso pelados o cocidos antes
03061719;03061719 - - - - - Los demas
03061791;03061791 - - - - - Ahumados, incluso pelados o cocidos antes o durante 
03061799;03061799 - - - - - Los demas
03061900;"03061900 - - - LOS DEMAS, INCLUIDOS LA HARINA,POLVO Y ""PELLETS""DE CRUST"
03061910;03061910 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03061990;03061990 - - - - Otros, incluidos la harina, polvo y ?pellets? de crust
03062000;03062000 - - SIN CONGELAR:
03062100;03062100 - - - LANGOSTAS (PALINURUS SPP., PANULIRUS SPP., JASUS SPP.)
03062110;03062110 - - - - Ahumadas, incluso peladas o cocidas antes o durante el
03062190;03062190 - - - - Otras
03062200;03062200 - - - BOGAVANTES (HOMARUS SPP.)
03062210;03062210 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03062290;03062290 - - - - Otros
03062300;03062300 - - - CAMARONES, LANGOSTINOS Y DEMAS DECAPODOS NATANTIA:
03062310;03062310 - - - - Larvas para repoblación
03062390;03062390 - - - - OTROS
03062400;03062400 - - - CANGREJOS (EXCEPTO MACRUROS)
03062410;03062410 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03062490;03062490 - - - - Otros
03062510;03062510 - - - - Ahumadas, incluso peladas o cocidas antes o durante el
03062590;03062590 - - - - Otras
03062610;03062610 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03062690;03062690 - - - - Otros
03062710;03062710 - - - - Larvas para repoblacion
03062791;03062791 - - - - - Ahumados, incluso pelados o cocidos antes o durante 
03062799;03062799 - - - - - Los demas
03062900;"03062900 - - - LOS DEMAS, INCLUIDOS LA HARINA, POLVO Y ""PELLETS"" DE CRU"
03062910;"03062910 - - - - HARINA, POLVO Y ""PELLETS"""
03062990;03062990 - - - - OTROS
03062991;03062991 - - - - - Ahumados, incluso pelados o cocidos antes o durante 
03062999;03062999 - - - - - Los demas
03063110;03063110 -  - - - Ahumadas, incluso peladas o cocidas antes o durante e
03063190;03063190 -  - - - Otras
03063210;03063210 -   - - - Ahumados, incluso pelados o cocidos antes o durante 
03063290;03063290 -  - - - Otros
03063310;03063310 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03063390;03063390 -  - - - Otros
03063410;03063410 -  - - - Ahumadas, incluso peladas o cocidas antes o durante e
03063490;03063490 -  - - - Otras
03063510;03063510 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03063590;03063590 -  - - - Otros
03063610;03063610 -  - - - Larvas para la repoblacion
03063691;03063691 -  - - - - Ahumados, incluso pelados o cocidos antes o durante
03063699;03063699 -  - - - - Otros
03063910;03063910 -  - - - Harina, polvo y ?pellets?
03063991;03063991 -  - - - - Ahumados, incluso pelados o cocidos antes o durante
03063999;03063999 -  - - - - Otros
03069110;03069110 -  - - - Ahumadas, incluso peladas o cocidas antes o durante e
03069190;03069190 -  - - - Otras
03069210;03069210 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03069290;03069290 -  - - - Otros
03069310;03069310 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03069390;03069390 -  - - - Otros
03069410;03069410 -  - - - Ahumadas, incluso peladas o cocidas antes o durante e
03069490;03069490 -  - - - Otras
03069510;03069510 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03069590;03069590 -  - - - Otros
03069910;03069910 -  - - - Harina, polvo y ?pellets?
03069991;03069991 -  - - - -  Ahumados, incluso pelados o cocidos antes o durant
03069999;03069999 -  - - - - Otros
0307;0307 - MOLUSCOS, INCLUSO SEPARADOS DE SUS VALVAS, VIVOS, FRESCOS, R
03071000;03071000 - - OSTRAS
03071100;03071100 - - - Vivas, frescas o refrigeradas
03071210;03071210 -  - - - Ahumadas, incluso peladas o cocidas antes o durante e
03071290;03071290 -  - - - Otras
03071910;03071910 - - - - Ahumadas, incluso peladas o cocidas antes o durante el
03071990;03071990 - - - - Otras
03072000;03072000 - - VENERAS (VIEIRAS),VOLANDEIRAS Y DEMAS MOLUS.DE LOS GEN.PEC
03072100;03072100 - - - VIVOS, FRESCOS O REFRIGERADOS
03072210;03072210 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03072290;03072290 - - - - Otros
03072900;03072900 - - - Los demás
03072910;03072910 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03072990;03072990 - - - - Otros
03073000;03073000 - - MEJILLONES (MYTILUS SPP., PERNA SPP.)
03073100;03073100 - - - VIVOS, FRESCOS O REFRIGERADOS
03073210;03073210 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03073290;03073290 -  - - - Otros
03073900;03073900 - - - Los demás
03073910;03073910 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03073990;03073990 - - - - Otros
03074000;03074000 - - JIBIAS (SEPIA OFFICINALIS, ROSSIA MACROSOMA)Y GLOBITOS (SE
03074100;03074100 - - - VIVOS, FRESCOS O REFRIGERADOS
03074200;03074200 -  - - Vivos, frescos o refrigerados
03074311;03074311 -  - - - - Ahumados, incluso pelados o cocidos antes o durante
03074319;03074319 -  - - - - Otros
03074391;03074391 -  - - - - Ahumados, incluso pelados o cocidos antes o durante
03074399;03074399 -  - - - - Otros
03074900;03074900 - - - LOS DEMAS
03074910;03074910 - ---CALAMARES Y POTAS, CONGELADOS, EN PRESENTACION SUPERIOR A
03074911;03074911 - - - - - Ahumados, incluso pelados o cocidos antes o durante 
03074919;03074919 - - - - - Los demas
03074990;03074990 - ---OTROS
03074991;03074991 - - - - - Ahumados, incluso pelados o cocidos antes o durante 
03074999;03074999 - - - - - Los demas
03075000;03075000 - - PULPOS (OCTOPUS SPP.):
03075100;03075100 - - - VIVOS, FRESCOS O REFRIGERADOS
03075210;03075210 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03075290;03075290 -  - - - Otros
03075900;03075900 - - - Los demás
03075910;03075910 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03075990;03075990 - - - - Otros
03076000;03076000 - - CARACOLES, EXCEPTO LOS DE MAR
03076010;03076010 - - - Ahumados, incluso pelados o cocidos antes o durante el a
03076090;03076090 - - - Otros
03077100;03077100 - - - Vivos, frescos o refrigerados
03077210;03077210 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03077290;03077290 -  - - - Otros
03077910;03077910 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03077990;03077990 - - - - Otros
03078100;03078100 - - - Vivos, frescos o refrigerados
03078200;03078200 -  - - Cobos (caracoles de mar) (Strombus spp.), vivos, fresco
03078310;03078310 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03078390;03078390 -  - - - Otros
03078410;03078410 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03078490;03078490 -  - - - Otros
03078710;03078710 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03078790;03078790 -  - - - Otros
03078810;03078810 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03078890;03078890 -  - - - Otros
03078910;03078910 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03078990;03078990 - - - - Otros
03079000;"03079000 - - LOS DEMAS,INCLUID.LA HARINA,POLV.Y""PELLETS""DE INVERT.ACUAT"
03079100;03079100 - - - VIVOS, FRESCOS O REFRIGERADOS
03079210;03079210 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03079290;03079290 -  - - - Otros
03079900;03079900 - - - Los demás
03079910;03079910 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03079990;03079990 - - - - Otros
0308;0308 - INVERTEBRADOS ACUATICOS, EXCEPTO LOS CRUSTACEOS Y MOLUSCOS, 
03081100;03081100 - - - Vivos, frescos o refrigerados
03081210;03081210 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03081290;03081290 -  - - - Otros
03081910;03081910 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03081990;03081990 - - - - Otros
03082100;03082100 - - - Vivos, frescos o refrigerados
03082210;03082210 -  - - - Ahumados, incluso pelados o cocidos antes o durante e
03082290;03082290 -  - - - Otros
03082910;03082910 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03082990;03082990 - - - - Otros
03083010;03083010 - - - Vivas, frescas o refrigeradas
03083091;03083091 - - - - Ahumadas, incluso peladas o cocidas antes o durante el
03083099;03083099 - - - - Las demas
03089010;03089010 - - - Vivos, frescos o refrigerados
03089091;03089091 - - - - Ahumados, incluso pelados o cocidos antes o durante el
03089099;03089099 - - - - Los demas
04;"04 - LECHE Y PRODUCTOS LACTEOS; HUEVOS DE AVE; MIEL NATURAL; PROD"
0401;0401 - LECHE Y NATA (CREMA), SIN CONCENTRAR, SIN ADICION DE AZUCAR 
04011000;04011000 - - CON UN CONTENIDO DE MATERIAS GRASAS INFERIORES O IGUAL AL 
04012000;04012000 - - Con un contenido de materias grasas superior al 1% pero in
04013000;04013000 - - CON UN CONTENIDO DE MATERIAS GRASAS SUPERIOR AL 6% EN PESO
04014000;04014000 - - Con un contenido de materias grasas superior al 6% pero in
04015000;04015000 - - Con un contenido de materias grasas superior al 10%, en pe
0402;0402 - SIN DESCRIPCION
04021000;04021000 - - EN POLVO, GRANULOS O DEMAS FROMAS SOLIDAS,CON UN CONT. DE 
04022000;04022000 - - EN POLVO, GRAN.DEMAS FORMAS SOLIDAS,CON UN CONT.DE MAT.GRA
04022100;04022100 - - - SIN ADICION DE AZUCAR NI OTRO EDULCORANTE:
04022110;04022110 - - - - Leche semidescremada (con un contenido de materias gra
04022111;04022111 - - - - - En envases de contenido neto inferior a 3 kg
04022112;04022112 - - - - - EN ENVASES DE CONTENIDO NETO SUPERIOR O IGUAL A 3 KG
04022120;04022120 - - - - Leche íntegra (con un contenido de materias grasas sup
04022121;04022121 - - - - EN ENVASES DE CONTENIDO NETO INFERIOR A 5 KG.
04022122;04022122 - - - - - EN ENVASES DE CONTENIDO NETO SUPERIOR O IGUAL A 5 KG
04022900;04022900 - - - Las demás
04029000;04029000 - - LAS DEMAS:
04029100;04029100 - - - SIN ADICION DE AZUCAR NI OTRO ADULCORANTE:
04029110;04029110 - - - - LECHE EVAPORADA
04029120;04029120 - - - - CREMA DE LECHE
04029190;04029190 - ----Leche condensada sin az£car
04029191;04029191 - ----Leche condensada sin az£car
04029199;04029199 - ---- Las dem s
04029900;04029900 - - - LAS DEMAS:
04029910;04029910 - - - - LECHE CONDENSADA
04029990;04029990 - ----Leche evaporada con az£car
04029991;04029991 - ----Leche evaporada con az£car
04029999;04029999 - ----Las dem s
0403;0403 - SUERO DE MANTEQUILLA, LECHE Y NATA (CREMA) CUAJADAS, YOGUR, 
04031000;04031000 - - YOGUR
04031010;04031010 - - - Leche fermentada tratada t¿rmicamente, en polvo
04031090;04031090 - - - Otros
04039000;04039000 - - LOS DEMAS:
04039010;04039010 - - - SUERO DE MANTEQUILLA
04039090;04039090 - - - OTROS
0404;0404 - LACTOSUERO, INCLUSO CONCENTRADO O CON ADICION DE AZUCAR U OT
04041000;04041000 - - Lactosuero, aunque esté modificado, incluso concentrado o 
04049000;04049000 - - Los demás
0405;"0405 - MANTEQUILLA Y DEMAS MATERIAS GRASAS DE LA LECHE; PASTAS LACT"
04051000;04051000 - - MANTEQUILLA
04052000;04052000 - - Pastas lácteas para untar
04059000;04059000 - - LAS DEMAS:
04059010;"04059010 - - - GRASA BUTIRICA (""BUTTER OIL"")"
04059090;04059090 - - - OTRAS
0406;0406 - QUESOS Y REQUESON
04061000;04061000 - - Queso fresco (sin madurar), incluido el del lactosuero, y 
04061010;04061010 - - - Queso mozzarella
04061090;04061090 - - - Otros
04062000;04062000 - - QUESO DE CUALQUIER TIPO, RALLADO O EN POLVO:
04062010;"04062010 - - - TIPO ""CHEDDAR"", DESHIDRATADO"
04062020;04062020 - - - Queso mozzarella
04062090;04062090 - - - OTROS
04063000;04063000 - - QUESO FUNDIDO, EXCEPTO EL RALLADO O EN POLVO
04064000;04064000 - - QUESO DE PASTA AZUL
04069000;04069000 - - LOS DEMAS QUESOS
04069010;04069010 - - - TIPO MOZARELLA
04069020;04069020 - - - Tipo cheddar, en bloques o en barras
04069090;04069090 - - - OTROS
0407;0407 - HUEVOS DE AVE CON CASCARON, FRESCOS, CONSERVADOS O COCIDOS
04070010;04070010 - - Huevos fértiles para la reproducción
04070020;04070020 - - HUEVOS DE AVESTRUZ
04070090;04070090 - - OTROS
04071100;04071100 - - - De gallina de la especie Gallus domesticus
04071900;04071900 - - - Los demas
04072100;04072100 - - - De gallina de la especie Gallus domesticus
04072910;04072910 - - - - De avestruz
04072990;04072990 - - - - Otros
04079010;04079010 - - - De avestruz
04079090;04079090 - - - Otros
0408;0408 - HUEVOS DE AVE SIN CASCARON Y YEMAS DE HUEVO, FRESCOS, SECOS,
04081000;04081000 - - YEMAS DE HUEVO:
04081100;04081100 - - - SECAS
04081900;04081900 - - - Las demás
04089000;04089000 - - LOS DEMAS:
04089100;04089100 - - - SECOS
04089900;04089900 - - - Los demás
0409;0409 - MIEL NATURAL
04090000;04090000 - MIEL NATURAL
0410;0410 - PRODUCTOS COMESTIBLES DE ORIGEN ANIMAL NO EXPRESADOS NI COMP
04100000;04100000 - PRODUCTOS COMESTIBLES DE ORIGEN ANIMAL NO EXPRESADOS NI CONP
05;05 - LOS DEMAS PRODUCTOS DE ORIGEN ANIMAL NO EXPRESADOS NI COMPRE
0501;"0501 - CABELLO EN BRUTO, INCLUSO LAVADO O DESGRASADO; DESPERDICIOS "
05010000;"05010000 - CABELLO EN BRUTO, INCLUSO LAVADO O DESGRASADO; DESPERDICIOS "
0502;"0502 - CERDAS DE CERDO O DE JABALI; PELO DE TEJON Y DEMAS PELOS DE "
05021000;05021000 - - Cerdas de cerdo o de jabalí y sus desperdicios
05029000;05029000 - - Los demás
0503;0503 - CRIN Y SUS DESPERDICIOS, INCLUSO EN CAPAS CON SOPORTE O SIN 
05030000;05030000 - CRIN Y SUS DESPERDICIOS, INCLUSO EN CAPAS CON SOPORTE O SIN 
0504;0504 - TRIPAS, VEJIGAS Y ESTOMAGOS DE ANIMALES (EXCEPTO LOS DE PESC
05040010;05040010 - - DE BOVINOS
05040020;05040020 - - DE PORCINOS O DE OVINOS
05040090;05040090 - - OTROS
0505;0505 - PIELES Y DEMAS PARTES DE AVE, CON SUS PLUMAS O SU PLUMON, PL
05051000;"05051000 - - Plumas de las utilizadas para relleno; plumón"
05059000;05059000 - - Los demás
0506;0506 - HUESOS Y NUCLEOS CORNEOS, EN BRUTO, DESGRASADOS, SIMPLEMENTE
05061000;05061000 - - Oseína y huesos acidulados
05069000;05069000 - - Los demás
0507;0507 - MARFIL, CONCHA (CAPARAZON) DE TORTUGA, BALLENAS DE MAMIFEROS
05071000;"05071000 - - MARFIL; POLVO Y DESPERDICIOS DE MARFIL"
05079000;05079000 - - Los demás
0508;0508 - CORAL Y MATERIAS SIMILARES, EN BRUTO O SIMPLEMENTE PREPARADO
05080000;05080000 - CORAL Y MATERIAS SIMILARES, EN BRUTO O SIMPLEMENTE PREPARADO
0509;0509 - ESPONJAS NATURALES DE ORIGEN ANIMAL
05090000;05090000 - ESPONJAS NATURALES DE ORIGEN ANIMAL
0510;"0510 - AMBAR GRIS, CASTOREO, ALGALIA Y ALMIZCLE; CANTARIDAS; BILIS,"
05100000;"05100000 - AMBAR GRIS, CASTOREO, ALGALIA Y ALMIZCLE; CANTARIDAS; BILIS,"
0511;0511 - PRODUCTOS DE ORIGEN ANIMAL NO EXPRESADOS NI COMPRENDIDOS EN 
05111000;05111000 - - SEMEN DE BOVINOS
05119000;05119000 - - LOS DEMAS:
05119100;05119100 - - - PRODUCTOS DE PESCADO O DE CRUSTACEOS, MOLUSCOS O DEMAS I
05119110;05119110 - - - - HUEVAS Y LECHAS
05119190;05119190 - - - - OTROS
